,NEIGHBORHOOD,Year,SALE PRICE
1290,GLENDALE,2008,107968761.0
1291,GLENDALE,2009,112088666.0
1292,GLENDALE,2010,111335485.0
1293,GLENDALE,2011,102790131.0
1294,GLENDALE,2012,94229501.0
1295,GLENDALE,2013,111603989.0
1296,GLENDALE,2014,123439402.0
1297,GLENDALE,2015,160091910.0
1298,GLENDALE,2016,172084183.0
1299,GLENDALE,2017,184735471.0
1300,GLENDALE,2018,186735182.0
1301,GOWANUS,2003,42785931.0
1302,GOWANUS,2004,81321189.0
1303,GOWANUS,2005,125700283.0
1304,GOWANUS,2006,102561628.0
1305,GOWANUS,2007,182924928.0
1306,GOWANUS,2008,157180307.0
1307,GOWANUS,2009,77922085.0
1308,GOWANUS,2010,112972643.0
1309,GOWANUS,2011,197704671.0
1310,GOWANUS,2012,173481170.0
1311,GOWANUS,2013,267090149.0
1312,GOWANUS,2014,282901277.0
1313,GOWANUS,2015,272877271.0
1314,GOWANUS,2016,248566223.0
1315,GOWANUS,2017,299768911.0
1316,GOWANUS,2018,560086752.0
1317,GRAMERCY,2003,235301989.0
1318,GRAMERCY,2004,385534629.0
1319,GRAMERCY,2005,632723327.0
1320,GRAMERCY,2006,977206367.0
1321,GRAMERCY,2007,1290054504.0
1322,GRAMERCY,2008,636536880.0
1323,GRAMERCY,2009,255289026.0
1324,GRAMERCY,2010,364957865.0
1325,GRAMERCY,2011,511205283.0
1326,GRAMERCY,2012,683427111.0
1327,GRAMERCY,2013,1726367037.0
1328,GRAMERCY,2014,1224135104.0
1329,GRAMERCY,2015,1371539826.0
1330,GRAMERCY,2016,875112373.0
1331,GRAMERCY,2017,705288326.0
1332,GRAMERCY,2018,748745258.0
1333,GRAVESEND,2003,198981989.0
1334,GRAVESEND,2004,334127897.0
1335,GRAVESEND,2005,382068045.0
1336,GRAVESEND,2006,286235617.0
1337,GRAVESEND,2007,312443259.0
1338,GRAVESEND,2008,229321293.0
1339,GRAVESEND,2009,226836696.0
1340,GRAVESEND,2010,212783685.0
1341,GRAVESEND,2011,265746416.0
1342,GRAVESEND,2012,212549432.0
1343,GRAVESEND,2013,252961207.0
1344,GRAVESEND,2014,358965171.0
1345,GRAVESEND,2015,322693721.0
1346,GRAVESEND,2016,319073356.0
1347,GRAVESEND,2017,340744354.0
1348,GRAVESEND,2018,362411023.0
1349,GREENPOINT,2003,104837641.0
1350,GREENPOINT,2004,210499810.0
1351,GREENPOINT,2005,290636086.0
1352,GREENPOINT,2006,362582842.0
1353,GREENPOINT,2007,234041393.0
1354,GREENPOINT,2008,332002747.0
1355,GREENPOINT,2009,121751531.0
1356,GREENPOINT,2010,265900060.0
1357,GREENPOINT,2011,299103728.0
1358,GREENPOINT,2012,338108114.0
1359,GREENPOINT,2013,422692502.0
1360,GREENPOINT,2014,606496138.0
1361,GREENPOINT,2015,591144630.0
1362,GREENPOINT,2016,619681386.0
1363,GREENPOINT,2017,577830066.0
1364,GREENPOINT,2018,722630199.0
1365,GREENWICH VILLAGE-CENTRAL,2003,518053993.0
1366,GREENWICH VILLAGE-CENTRAL,2004,934156000.0
1367,GREENWICH VILLAGE-CENTRAL,2005,1107778381.0
1368,GREENWICH VILLAGE-CENTRAL,2006,828483166.0
1369,GREENWICH VILLAGE-CENTRAL,2007,1679317198.0
1370,GREENWICH VILLAGE-CENTRAL,2008,1247428948.0
1371,GREENWICH VILLAGE-CENTRAL,2009,603691036.0
1372,GREENWICH VILLAGE-CENTRAL,2010,759753119.0
1373,GREENWICH VILLAGE-CENTRAL,2011,962506265.0
1374,GREENWICH VILLAGE-CENTRAL,2012,1155513744.0
1375,GREENWICH VILLAGE-CENTRAL,2013,1349874181.0
1376,GREENWICH VILLAGE-CENTRAL,2014,1491327000.0
1377,GREENWICH VILLAGE-CENTRAL,2015,1819542663.0
1378,GREENWICH VILLAGE-CENTRAL,2016,2071206252.0
1379,GREENWICH VILLAGE-CENTRAL,2017,1215311732.0
1380,GREENWICH VILLAGE-CENTRAL,2018,1275709266.0
1381,GREENWICH VILLAGE-WEST,2003,595050856.0
1382,GREENWICH VILLAGE-WEST,2004,1146017654.0
1383,GREENWICH VILLAGE-WEST,2005,953727612.0
1384,GREENWICH VILLAGE-WEST,2006,1372484558.0
1385,GREENWICH VILLAGE-WEST,2007,1237169243.0
1386,GREENWICH VILLAGE-WEST,2008,1049442878.0
1387,GREENWICH VILLAGE-WEST,2009,840603043.0
1388,GREENWICH VILLAGE-WEST,2010,1013307572.0
1389,GREENWICH VILLAGE-WEST,2011,1351664159.0
1390,GREENWICH VILLAGE-WEST,2012,1782688393.0
1391,GREENWICH VILLAGE-WEST,2013,1415595248.0
1392,GREENWICH VILLAGE-WEST,2014,1667891527.0
1393,GREENWICH VILLAGE-WEST,2015,2236920584.0
1394,GREENWICH VILLAGE-WEST,2016,2566972668.0
1395,GREENWICH VILLAGE-WEST,2017,2321328358.0
1396,GREENWICH VILLAGE-WEST,2018,1894743029.0
1397,HAMMELS,2003,26000993.0
1398,HAMMELS,2004,35457820.0
1399,HAMMELS,2005,39347358.0
1400,HAMMELS,2006,95680140.0
1401,HAMMELS,2007,41364553.0
1402,HAMMELS,2008,26199195.0
1403,HAMMELS,2009,7908877.0
1404,HAMMELS,2010,13190491.0
1405,HAMMELS,2011,31439014.0
1406,HAMMELS,2012,14037835.0
1407,HAMMELS,2013,9403086.0
1408,HAMMELS,2014,10026181.0
1409,HAMMELS,2015,23364656.0
1410,HAMMELS,2016,24033426.0
1411,HAMMELS,2017,38604994.0
1412,HAMMELS,2018,25843739.0
1413,HARLEM-CENTRAL,2003,368197838.0
1414,HARLEM-CENTRAL,2004,596946726.0
1415,HARLEM-CENTRAL,2005,1130780139.0
1416,HARLEM-CENTRAL,2006,644715804.0
1417,HARLEM-CENTRAL,2007,1209594359.0
1418,HARLEM-CENTRAL,2008,671655662.0
1419,HARLEM-CENTRAL,2009,302820131.0
1420,HARLEM-CENTRAL,2010,682251292.0
1421,HARLEM-CENTRAL,2011,602532250.0
1422,HARLEM-CENTRAL,2012,822429768.0
1423,HARLEM-CENTRAL,2013,1126585427.0
1424,HARLEM-CENTRAL,2014,1227371182.0
1425,HARLEM-CENTRAL,2015,1373988553.0
1426,HARLEM-CENTRAL,2016,1748456425.0
1427,HARLEM-CENTRAL,2017,1013163545.0
1428,HARLEM-CENTRAL,2018,1216407624.0
1429,HARLEM-EAST,2003,159459396.0
1430,HARLEM-EAST,2004,163079250.0
1431,HARLEM-EAST,2005,306698682.0
1432,HARLEM-EAST,2006,424696909.0
1433,HARLEM-EAST,2007,655202813.0
1434,HARLEM-EAST,2008,165734786.0
1435,HARLEM-EAST,2009,88871390.0
1436,HARLEM-EAST,2010,102382667.0
1437,HARLEM-EAST,2011,144989087.0
1438,HARLEM-EAST,2012,187952196.0
1439,HARLEM-EAST,2013,527821221.0
1440,HARLEM-EAST,2014,704076609.0
1441,HARLEM-EAST,2015,389371950.0
1442,HARLEM-EAST,2016,710609103.0
1443,HARLEM-EAST,2017,277652967.0
1444,HARLEM-EAST,2018,381647199.0
1445,HARLEM-UPPER,2003,113139857.0
1446,HARLEM-UPPER,2004,172452964.0
1447,HARLEM-UPPER,2005,1517824286.0
1448,HARLEM-UPPER,2006,183956679.0
1449,HARLEM-UPPER,2007,204688945.0
1450,HARLEM-UPPER,2008,109613103.0
1451,HARLEM-UPPER,2009,36521882.0
1452,HARLEM-UPPER,2010,68273588.0
1453,HARLEM-UPPER,2011,94284366.0
1454,HARLEM-UPPER,2012,226010700.0
1455,HARLEM-UPPER,2013,357621309.0
1456,HARLEM-UPPER,2014,254857236.0
1457,HARLEM-UPPER,2015,313220622.0
1458,HARLEM-UPPER,2016,228929344.0
1459,HARLEM-UPPER,2017,216738078.0
1460,HARLEM-UPPER,2018,309905802.0
1461,HARLEM-WEST,2003,49984042.0
1462,HARLEM-WEST,2004,86224686.0
1463,HARLEM-WEST,2005,111348669.0
1464,HARLEM-WEST,2006,82053868.0
1465,HARLEM-WEST,2007,112754610.0
1466,HARLEM-WEST,2008,70509421.0
1467,HARLEM-WEST,2009,37781636.0
1468,HARLEM-WEST,2010,20263007.0
1469,HARLEM-WEST,2011,21437980.0
1470,HARLEM-WEST,2012,131085286.0
1471,HARLEM-WEST,2013,111856436.0
1472,HARLEM-WEST,2014,80276597.0
1473,HARLEM-WEST,2015,104476500.0
1474,HARLEM-WEST,2016,204836570.0
1475,HARLEM-WEST,2017,88705950.0
1476,HARLEM-WEST,2018,128785312.0
1477,HIGHBRIDGE/MORRIS HEIGHTS,2003,84647711.0
1478,HIGHBRIDGE/MORRIS HEIGHTS,2004,88807282.0
1479,HIGHBRIDGE/MORRIS HEIGHTS,2005,128479645.0
1480,HIGHBRIDGE/MORRIS HEIGHTS,2006,174473335.0
1481,HIGHBRIDGE/MORRIS HEIGHTS,2007,114026669.0
1482,HIGHBRIDGE/MORRIS HEIGHTS,2008,83564186.0
1483,HIGHBRIDGE/MORRIS HEIGHTS,2009,60475973.0
1484,HIGHBRIDGE/MORRIS HEIGHTS,2010,89542178.0
1485,HIGHBRIDGE/MORRIS HEIGHTS,2011,94285644.0
1486,HIGHBRIDGE/MORRIS HEIGHTS,2012,235301306.0
1487,HIGHBRIDGE/MORRIS HEIGHTS,2013,122227988.0
1488,HIGHBRIDGE/MORRIS HEIGHTS,2014,99154740.0
1489,HIGHBRIDGE/MORRIS HEIGHTS,2015,146643715.0
1490,HIGHBRIDGE/MORRIS HEIGHTS,2016,142391800.0
1491,HIGHBRIDGE/MORRIS HEIGHTS,2017,205066393.0
1492,HIGHBRIDGE/MORRIS HEIGHTS,2018,150223551.0
1493,HILLCREST,2003,39599472.0
1494,HILLCREST,2004,46404964.0
1495,HILLCREST,2005,68531108.0
1496,HILLCREST,2006,45054043.0
1497,HILLCREST,2007,40066642.0
1498,HILLCREST,2008,22208890.0
1499,HILLCREST,2009,31264989.0
1500,HILLCREST,2010,18278245.0
1501,HILLCREST,2011,15700639.0
1502,HILLCREST,2012,14110444.0
1503,HILLCREST,2013,32683438.0
1504,HILLCREST,2014,38062951.0
1505,HILLCREST,2015,35762196.0
1506,HILLCREST,2016,40139913.0
1507,HILLCREST,2017,47819585.0
1508,HILLCREST,2018,47786410.0
1509,HOLLIS,2003,148205094.0
1510,HOLLIS,2004,205373531.0
1511,HOLLIS,2005,268591672.0
1512,HOLLIS,2006,257227355.0
1513,HOLLIS,2007,179364990.0
1514,HOLLIS,2008,147970306.0
1515,HOLLIS,2009,81750711.0
1516,HOLLIS,2010,93220842.0
1517,HOLLIS,2011,114021614.0
1518,HOLLIS,2012,90002851.0
1519,HOLLIS,2013,99767613.0
1520,HOLLIS,2014,150422552.0
1521,HOLLIS,2015,155362941.0
1522,HOLLIS,2016,140145953.0
1523,HOLLIS,2017,270643061.0
1524,HOLLIS,2018,212581532.0
1525,HOLLIS HILLS,2003,25304500.0
1526,HOLLIS HILLS,2004,31084767.0
1527,HOLLIS HILLS,2005,32730000.0
1528,HOLLIS HILLS,2006,30796769.0
1529,HOLLIS HILLS,2007,32447247.0
1530,HOLLIS HILLS,2008,15456300.0
1531,HOLLIS HILLS,2009,22122338.0
1532,HOLLIS HILLS,2010,21571388.0
1533,HOLLIS HILLS,2011,23347643.0
1534,HOLLIS HILLS,2012,29321952.0
1535,HOLLIS HILLS,2013,30465816.0
1536,HOLLIS HILLS,2014,32622250.0
1537,HOLLIS HILLS,2015,38184232.0
1538,HOLLIS HILLS,2016,32875000.0
1539,HOLLIS HILLS,2017,30969100.0
1540,HOLLIS HILLS,2018,30794888.0
1541,HOLLISWOOD,2003,44448925.0
1542,HOLLISWOOD,2004,42233930.0
1543,HOLLISWOOD,2005,55050727.0
1544,HOLLISWOOD,2006,52513422.0
1545,HOLLISWOOD,2007,127338570.0
1546,HOLLISWOOD,2008,45244966.0
1547,HOLLISWOOD,2009,22081736.0
1548,HOLLISWOOD,2010,23250392.0
1549,HOLLISWOOD,2011,27060580.0
1550,HOLLISWOOD,2012,21428291.0
1551,HOLLISWOOD,2013,46790281.0
1552,HOLLISWOOD,2014,35689541.0
1553,HOLLISWOOD,2015,46645825.0
1554,HOLLISWOOD,2016,46996722.0
1555,HOLLISWOOD,2017,69558565.0
1556,HOLLISWOOD,2018,44974383.0
1557,HOWARD BEACH,2003,115256686.0
1558,HOWARD BEACH,2004,163278819.0
1559,HOWARD BEACH,2005,181764164.0
1560,HOWARD BEACH,2006,159767899.0
1561,HOWARD BEACH,2007,151003196.0
1562,HOWARD BEACH,2008,97483294.0
1563,HOWARD BEACH,2009,82831644.0
1564,HOWARD BEACH,2010,74186825.0
1565,HOWARD BEACH,2011,99882462.0
1566,HOWARD BEACH,2012,88219718.0
1567,HOWARD BEACH,2013,95830635.0
1568,HOWARD BEACH,2014,119232422.0
1569,HOWARD BEACH,2015,155679142.0
1570,HOWARD BEACH,2016,191539447.0
1571,HOWARD BEACH,2017,169678962.0
1572,HOWARD BEACH,2018,155990571.0
1573,HUNTS POINT,2003,43513245.0
1574,HUNTS POINT,2004,44938506.0
1575,HUNTS POINT,2005,65782951.0
1576,HUNTS POINT,2006,64992888.0
1577,HUNTS POINT,2007,107937394.0
1578,HUNTS POINT,2008,41353987.0
1579,HUNTS POINT,2009,51971704.0
1580,HUNTS POINT,2010,64535871.0
1581,HUNTS POINT,2011,15726594.0
1582,HUNTS POINT,2012,44016871.0
1583,HUNTS POINT,2013,117273912.0
1584,HUNTS POINT,2014,180441204.0
1585,HUNTS POINT,2015,71580352.0
1586,HUNTS POINT,2016,94962144.0
1587,HUNTS POINT,2017,122494705.0
1588,HUNTS POINT,2018,69260879.0
1589,INWOOD,2003,125675941.0
1590,INWOOD,2004,123650780.0
1591,INWOOD,2005,148542611.0
1592,INWOOD,2006,138371387.0
1593,INWOOD,2007,161792092.0
1594,INWOOD,2008,69074138.0
1595,INWOOD,2009,52240595.0
1596,INWOOD,2010,49160935.0
1597,INWOOD,2011,47689195.0
1598,INWOOD,2012,115588987.0
1599,INWOOD,2013,141214861.0
1600,INWOOD,2014,148084470.0
1601,INWOOD,2015,163793580.0
1602,INWOOD,2016,210759751.0
1603,INWOOD,2017,296442860.0
1604,INWOOD,2018,93483034.0
1605,JACKSON HEIGHTS,2003,343742973.0
1606,JACKSON HEIGHTS,2004,467692967.0
1607,JACKSON HEIGHTS,2005,500842904.0
1608,JACKSON HEIGHTS,2006,555904973.0
1609,JACKSON HEIGHTS,2007,456211242.0
1610,JACKSON HEIGHTS,2008,382993352.0
1611,JACKSON HEIGHTS,2009,208243084.0
1612,JACKSON HEIGHTS,2010,229222818.0
1613,JACKSON HEIGHTS,2011,205537967.0
1614,JACKSON HEIGHTS,2012,218971328.0
1615,JACKSON HEIGHTS,2013,397601531.0
1616,JACKSON HEIGHTS,2014,377565115.0
1617,JACKSON HEIGHTS,2015,433284709.0
1618,JACKSON HEIGHTS,2016,570573096.0
1619,JACKSON HEIGHTS,2017,467097557.0
1620,JACKSON HEIGHTS,2018,609725025.0
1621,JAMAICA,2003,138432160.0
1622,JAMAICA,2004,263932911.0
1623,JAMAICA,2005,230905443.0
1624,JAMAICA,2006,261608202.0
1625,JAMAICA,2007,228402765.0
1626,JAMAICA,2008,137384010.0
1627,JAMAICA,2009,92362412.0
1628,JAMAICA,2010,89566955.0
1629,JAMAICA,2011,91567629.0
1630,JAMAICA,2012,200716667.0
1631,JAMAICA,2013,111961649.0
1632,JAMAICA,2014,206101661.0
1633,JAMAICA,2015,211353795.0
1634,JAMAICA,2016,187482413.0
1635,JAMAICA,2017,159772642.0
1636,JAMAICA,2018,277349258.0
1637,JAMAICA BAY,2003,6172692.0
1638,JAMAICA BAY,2004,6138150.0
1639,JAMAICA BAY,2005,7504319.0
1640,JAMAICA BAY,2006,5234000.0
1641,JAMAICA BAY,2007,2619250.0
1642,JAMAICA BAY,2008,2813978.0
1643,JAMAICA BAY,2009,6882548.0
1644,JAMAICA BAY,2010,3946048.0
1645,JAMAICA BAY,2011,1660000.0
1646,JAMAICA BAY,2012,3832092.0
1647,JAMAICA BAY,2013,19173940.0
1648,JAMAICA BAY,2014,3664800.0
1649,JAMAICA BAY,2015,2034688.0
1650,JAMAICA BAY,2016,4395799.0
1651,JAMAICA BAY,2017,4167824.0
1652,JAMAICA BAY,2018,19712027.0
1653,JAMAICA ESTATES,2003,58030931.0
1654,JAMAICA ESTATES,2004,116496275.0
1655,JAMAICA ESTATES,2005,102838226.0
1656,JAMAICA ESTATES,2006,121325264.0
1657,JAMAICA ESTATES,2007,84591638.0
1658,JAMAICA ESTATES,2008,41533322.0
1659,JAMAICA ESTATES,2009,36769891.0
1660,JAMAICA ESTATES,2010,43033050.0
1661,JAMAICA ESTATES,2011,45184500.0
1662,JAMAICA ESTATES,2012,46450587.0
1663,JAMAICA ESTATES,2013,120204379.0
1664,JAMAICA ESTATES,2014,78792290.0
1665,JAMAICA ESTATES,2015,145011912.0
1666,JAMAICA ESTATES,2016,97578539.0
1667,JAMAICA ESTATES,2017,95435138.0
1668,JAMAICA ESTATES,2018,93613294.0
1669,JAMAICA HILLS,2003,34401863.0
1670,JAMAICA HILLS,2004,79843108.0
1671,JAMAICA HILLS,2005,80243871.0
1672,JAMAICA HILLS,2006,59798992.0
1673,JAMAICA HILLS,2007,36887969.0
1674,JAMAICA HILLS,2008,37398526.0
1675,JAMAICA HILLS,2009,26386462.0
1676,JAMAICA HILLS,2010,21217504.0
1677,JAMAICA HILLS,2011,20898605.0
1678,JAMAICA HILLS,2012,27129447.0
