,PCT,Crime,Year,Nbr of Crimes,variable,Neighborhood
2610,18.0,GRAND LARCENY                         ,2001,3926.0,0,Chelsea
2611,18.0,GRAND LARCENY                         ,2001,3926.0,1,Clinton
2612,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,202.0,0,Chelsea
2613,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2001,202.0,1,Clinton
2614,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2001,5263.0,0,Chelsea
2615,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2001,5263.0,1,Clinton
2616,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2002,2.0,0,Chelsea
2617,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2002,2.0,1,Clinton
2618,18.0,RAPE                                  ,2002,15.0,0,Chelsea
2619,18.0,RAPE                                  ,2002,15.0,1,Clinton
2620,18.0,ROBBERY                               ,2002,325.0,0,Chelsea
2621,18.0,ROBBERY                               ,2002,325.0,1,Clinton
2622,18.0,FELONY ASSAULT                        ,2002,237.0,0,Chelsea
2623,18.0,FELONY ASSAULT                        ,2002,237.0,1,Clinton
2624,18.0,BURGLARY                              ,2002,479.0,0,Chelsea
2625,18.0,BURGLARY                              ,2002,479.0,1,Clinton
2626,18.0,GRAND LARCENY                         ,2002,3260.0,0,Chelsea
2627,18.0,GRAND LARCENY                         ,2002,3260.0,1,Clinton
2628,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2002,190.0,0,Chelsea
2629,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2002,190.0,1,Clinton
2630,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2002,4508.0,0,Chelsea
2631,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2002,4508.0,1,Clinton
2632,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2003,4.0,0,Chelsea
2633,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2003,4.0,1,Clinton
2634,18.0,RAPE                                  ,2003,19.0,0,Chelsea
2635,18.0,RAPE                                  ,2003,19.0,1,Clinton
2636,18.0,ROBBERY                               ,2003,267.0,0,Chelsea
2637,18.0,ROBBERY                               ,2003,267.0,1,Clinton
2638,18.0,FELONY ASSAULT                        ,2003,183.0,0,Chelsea
2639,18.0,FELONY ASSAULT                        ,2003,183.0,1,Clinton
2640,18.0,BURGLARY                              ,2003,465.0,0,Chelsea
2641,18.0,BURGLARY                              ,2003,465.0,1,Clinton
2642,18.0,GRAND LARCENY                         ,2003,3042.0,0,Chelsea
2643,18.0,GRAND LARCENY                         ,2003,3042.0,1,Clinton
2644,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2003,164.0,0,Chelsea
2645,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2003,164.0,1,Clinton
2646,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2003,4144.0,0,Chelsea
2647,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2003,4144.0,1,Clinton
2648,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2004,3.0,0,Chelsea
2649,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2004,3.0,1,Clinton
2650,18.0,RAPE                                  ,2004,26.0,0,Chelsea
2651,18.0,RAPE                                  ,2004,26.0,1,Clinton
2652,18.0,ROBBERY                               ,2004,257.0,0,Chelsea
2653,18.0,ROBBERY                               ,2004,257.0,1,Clinton
2654,18.0,FELONY ASSAULT                        ,2004,168.0,0,Chelsea
2655,18.0,FELONY ASSAULT                        ,2004,168.0,1,Clinton
2656,18.0,BURGLARY                              ,2004,387.0,0,Chelsea
2657,18.0,BURGLARY                              ,2004,387.0,1,Clinton
2658,18.0,GRAND LARCENY                         ,2004,3031.0,0,Chelsea
2659,18.0,GRAND LARCENY                         ,2004,3031.0,1,Clinton
2660,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2004,120.0,0,Chelsea
2661,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2004,120.0,1,Clinton
2662,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2004,3992.0,0,Chelsea
2663,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2004,3992.0,1,Clinton
2664,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2005,3.0,0,Chelsea
2665,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2005,3.0,1,Clinton
2666,18.0,RAPE                                  ,2005,20.0,0,Chelsea
2667,18.0,RAPE                                  ,2005,20.0,1,Clinton
2668,18.0,ROBBERY                               ,2005,270.0,0,Chelsea
2669,18.0,ROBBERY                               ,2005,270.0,1,Clinton
2670,18.0,FELONY ASSAULT                        ,2005,179.0,0,Chelsea
2671,18.0,FELONY ASSAULT                        ,2005,179.0,1,Clinton
2672,18.0,BURGLARY                              ,2005,399.0,0,Chelsea
2673,18.0,BURGLARY                              ,2005,399.0,1,Clinton
2674,18.0,GRAND LARCENY                         ,2005,2680.0,0,Chelsea
2675,18.0,GRAND LARCENY                         ,2005,2680.0,1,Clinton
2676,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2005,101.0,0,Chelsea
2677,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2005,101.0,1,Clinton
2678,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2005,3652.0,0,Chelsea
2679,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2005,3652.0,1,Clinton
2680,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2006,4.0,0,Chelsea
2681,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2006,4.0,1,Clinton
2682,18.0,RAPE                                  ,2006,6.0,0,Chelsea
2683,18.0,RAPE                                  ,2006,6.0,1,Clinton
2684,18.0,ROBBERY                               ,2006,227.0,0,Chelsea
2685,18.0,ROBBERY                               ,2006,227.0,1,Clinton
2686,18.0,FELONY ASSAULT                        ,2006,161.0,0,Chelsea
2687,18.0,FELONY ASSAULT                        ,2006,161.0,1,Clinton
2688,18.0,BURGLARY                              ,2006,296.0,0,Chelsea
2689,18.0,BURGLARY                              ,2006,296.0,1,Clinton
2690,18.0,GRAND LARCENY                         ,2006,2185.0,0,Chelsea
2691,18.0,GRAND LARCENY                         ,2006,2185.0,1,Clinton
2692,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2006,66.0,0,Chelsea
2693,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2006,66.0,1,Clinton
2694,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2006,2945.0,0,Chelsea
2695,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2006,2945.0,1,Clinton
2696,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2007,1.0,0,Chelsea
2697,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2007,1.0,1,Clinton
2698,18.0,RAPE                                  ,2007,12.0,0,Chelsea
2699,18.0,RAPE                                  ,2007,12.0,1,Clinton
2700,18.0,ROBBERY                               ,2007,166.0,0,Chelsea
2701,18.0,ROBBERY                               ,2007,166.0,1,Clinton
2702,18.0,FELONY ASSAULT                        ,2007,144.0,0,Chelsea
2703,18.0,FELONY ASSAULT                        ,2007,144.0,1,Clinton
2704,18.0,BURGLARY                              ,2007,266.0,0,Chelsea
2705,18.0,BURGLARY                              ,2007,266.0,1,Clinton
2706,18.0,GRAND LARCENY                         ,2007,2105.0,0,Chelsea
2707,18.0,GRAND LARCENY                         ,2007,2105.0,1,Clinton
2708,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2007,67.0,0,Chelsea
2709,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2007,67.0,1,Clinton
2710,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2007,2761.0,0,Chelsea
2711,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2007,2761.0,1,Clinton
2712,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2008,3.0,0,Chelsea
2713,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2008,3.0,1,Clinton
2714,18.0,RAPE                                  ,2008,8.0,0,Chelsea
2715,18.0,RAPE                                  ,2008,8.0,1,Clinton
2716,18.0,ROBBERY                               ,2008,165.0,0,Chelsea
2717,18.0,ROBBERY                               ,2008,165.0,1,Clinton
2718,18.0,FELONY ASSAULT                        ,2008,145.0,0,Chelsea
2719,18.0,FELONY ASSAULT                        ,2008,145.0,1,Clinton
2720,18.0,BURGLARY                              ,2008,247.0,0,Chelsea
2721,18.0,BURGLARY                              ,2008,247.0,1,Clinton
2722,18.0,GRAND LARCENY                         ,2008,2091.0,0,Chelsea
2723,18.0,GRAND LARCENY                         ,2008,2091.0,1,Clinton
2724,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2008,59.0,0,Chelsea
2725,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2008,59.0,1,Clinton
2726,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2008,2718.0,0,Chelsea
2727,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2008,2718.0,1,Clinton
2728,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2009,2.0,0,Chelsea
2729,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2009,2.0,1,Clinton
2730,18.0,RAPE                                  ,2009,7.0,0,Chelsea
2731,18.0,RAPE                                  ,2009,7.0,1,Clinton
2732,18.0,ROBBERY                               ,2009,124.0,0,Chelsea
2733,18.0,ROBBERY                               ,2009,124.0,1,Clinton
2734,18.0,FELONY ASSAULT                        ,2009,111.0,0,Chelsea
2735,18.0,FELONY ASSAULT                        ,2009,111.0,1,Clinton
2736,18.0,BURGLARY                              ,2009,232.0,0,Chelsea
2737,18.0,BURGLARY                              ,2009,232.0,1,Clinton
2738,18.0,GRAND LARCENY                         ,2009,1967.0,0,Chelsea
2739,18.0,GRAND LARCENY                         ,2009,1967.0,1,Clinton
2740,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2009,36.0,0,Chelsea
2741,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2009,36.0,1,Clinton
2742,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2009,2479.0,0,Chelsea
2743,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2009,2479.0,1,Clinton
2744,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2010,3.0,0,Chelsea
2745,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2010,3.0,1,Clinton
2746,18.0,RAPE                                  ,2010,15.0,0,Chelsea
2747,18.0,RAPE                                  ,2010,15.0,1,Clinton
2748,18.0,ROBBERY                               ,2010,137.0,0,Chelsea
2749,18.0,ROBBERY                               ,2010,137.0,1,Clinton
2750,18.0,FELONY ASSAULT                        ,2010,131.0,0,Chelsea
2751,18.0,FELONY ASSAULT                        ,2010,131.0,1,Clinton
2752,18.0,BURGLARY                              ,2010,188.0,0,Chelsea
2753,18.0,BURGLARY                              ,2010,188.0,1,Clinton
2754,18.0,GRAND LARCENY                         ,2010,1809.0,0,Chelsea
2755,18.0,GRAND LARCENY                         ,2010,1809.0,1,Clinton
2756,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2010,48.0,0,Chelsea
2757,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2010,48.0,1,Clinton
2758,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2010,2331.0,0,Chelsea
2759,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2010,2331.0,1,Clinton
2760,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2011,0.0,0,Chelsea
2761,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2011,0.0,1,Clinton
2762,18.0,RAPE                                  ,2011,11.0,0,Chelsea
2763,18.0,RAPE                                  ,2011,11.0,1,Clinton
2764,18.0,ROBBERY                               ,2011,137.0,0,Chelsea
2765,18.0,ROBBERY                               ,2011,137.0,1,Clinton
2766,18.0,FELONY ASSAULT                        ,2011,110.0,0,Chelsea
2767,18.0,FELONY ASSAULT                        ,2011,110.0,1,Clinton
2768,18.0,BURGLARY                              ,2011,183.0,0,Chelsea
2769,18.0,BURGLARY                              ,2011,183.0,1,Clinton
2770,18.0,GRAND LARCENY                         ,2011,1758.0,0,Chelsea
2771,18.0,GRAND LARCENY                         ,2011,1758.0,1,Clinton
2772,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2011,29.0,0,Chelsea
2773,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2011,29.0,1,Clinton
2774,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2011,2228.0,0,Chelsea
2775,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2011,2228.0,1,Clinton
2776,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2012,4.0,0,Chelsea
2777,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2012,4.0,1,Clinton
2778,18.0,RAPE                                  ,2012,14.0,0,Chelsea
2779,18.0,RAPE                                  ,2012,14.0,1,Clinton
2780,18.0,ROBBERY                               ,2012,123.0,0,Chelsea
2781,18.0,ROBBERY                               ,2012,123.0,1,Clinton
2782,18.0,FELONY ASSAULT                        ,2012,127.0,0,Chelsea
2783,18.0,FELONY ASSAULT                        ,2012,127.0,1,Clinton
2784,18.0,BURGLARY                              ,2012,171.0,0,Chelsea
2785,18.0,BURGLARY                              ,2012,171.0,1,Clinton
2786,18.0,GRAND LARCENY                         ,2012,1830.0,0,Chelsea
2787,18.0,GRAND LARCENY                         ,2012,1830.0,1,Clinton
2788,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2012,44.0,0,Chelsea
2789,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2012,44.0,1,Clinton
2790,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2012,2313.0,0,Chelsea
2791,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2012,2313.0,1,Clinton
2792,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2013,0.0,0,Chelsea
2793,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2013,0.0,1,Clinton
2794,18.0,RAPE                                  ,2013,14.0,0,Chelsea
2795,18.0,RAPE                                  ,2013,14.0,1,Clinton
2796,18.0,ROBBERY                               ,2013,125.0,0,Chelsea
2797,18.0,ROBBERY                               ,2013,125.0,1,Clinton
2798,18.0,FELONY ASSAULT                        ,2013,168.0,0,Chelsea
2799,18.0,FELONY ASSAULT                        ,2013,168.0,1,Clinton
2800,18.0,BURGLARY                              ,2013,175.0,0,Chelsea
2801,18.0,BURGLARY                              ,2013,175.0,1,Clinton
2802,18.0,GRAND LARCENY                         ,2013,1753.0,0,Chelsea
2803,18.0,GRAND LARCENY                         ,2013,1753.0,1,Clinton
2804,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2013,36.0,0,Chelsea
2805,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2013,36.0,1,Clinton
2806,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2013,2271.0,0,Chelsea
2807,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2013,2271.0,1,Clinton
2808,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2014,2.0,0,Chelsea
2809,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2014,2.0,1,Clinton
2810,18.0,RAPE                                  ,2014,10.0,0,Chelsea
2811,18.0,RAPE                                  ,2014,10.0,1,Clinton
2812,18.0,ROBBERY                               ,2014,129.0,0,Chelsea
2813,18.0,ROBBERY                               ,2014,129.0,1,Clinton
2814,18.0,FELONY ASSAULT                        ,2014,172.0,0,Chelsea
2815,18.0,FELONY ASSAULT                        ,2014,172.0,1,Clinton
2816,18.0,BURGLARY                              ,2014,213.0,0,Chelsea
2817,18.0,BURGLARY                              ,2014,213.0,1,Clinton
2818,18.0,GRAND LARCENY                         ,2014,1831.0,0,Chelsea
2819,18.0,GRAND LARCENY                         ,2014,1831.0,1,Clinton
2820,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2014,37.0,0,Chelsea
2821,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2014,37.0,1,Clinton
2822,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2014,2394.0,0,Chelsea
2823,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2014,2394.0,1,Clinton
2824,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2015,0.0,0,Chelsea
2825,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2015,0.0,1,Clinton
2826,18.0,RAPE                                  ,2015,15.0,0,Chelsea
2827,18.0,RAPE                                  ,2015,15.0,1,Clinton
2828,18.0,ROBBERY                               ,2015,159.0,0,Chelsea
2829,18.0,ROBBERY                               ,2015,159.0,1,Clinton
2830,18.0,FELONY ASSAULT                        ,2015,157.0,0,Chelsea
2831,18.0,FELONY ASSAULT                        ,2015,157.0,1,Clinton
2832,18.0,BURGLARY                              ,2015,220.0,0,Chelsea
2833,18.0,BURGLARY                              ,2015,220.0,1,Clinton
2834,18.0,GRAND LARCENY                         ,2015,1773.0,0,Chelsea
2835,18.0,GRAND LARCENY                         ,2015,1773.0,1,Clinton
2836,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2015,37.0,0,Chelsea
2837,18.0,GRAND LARCENY OF MOTOR VEHICLE                                  ,2015,37.0,1,Clinton
2838,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2015,2361.0,0,Chelsea
2839,18.0,TOTAL SEVEN MAJOR FELONY OFFENSES,2015,2361.0,1,Clinton
2840,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2016,0.0,0,Chelsea
2841,18.0,MURDER & NON NEGL. MANSLAUGHTER                                ,2016,0.0,1,Clinton
2842,18.0,RAPE                                  ,2016,13.0,0,Chelsea
2843,18.0,RAPE                                  ,2016,13.0,1,Clinton
2844,18.0,ROBBERY                               ,2016,163.0,0,Chelsea
2845,18.0,ROBBERY                               ,2016,163.0,1,Clinton
2846,18.0,FELONY ASSAULT                        ,2016,190.0,0,Chelsea
2847,18.0,FELONY ASSAULT                        ,2016,190.0,1,Clinton
2848,18.0,BURGLARY                              ,2016,208.0,0,Chelsea
2849,18.0,BURGLARY                              ,2016,208.0,1,Clinton
